"Date","Price","Open","High","Low","Vol.","Change %"
"07/26/2021","498.26","498.26","498.26","498.26","","0.88%"
"07/23/2021","493.90","493.90","493.90","493.90","","-2.15%"
"07/22/2021","504.77","504.77","504.77","504.77","","1.69%"
"07/21/2021","496.36","496.36","496.36","496.36","","-0.07%"
"07/20/2021","496.73","496.73","496.73","496.73","","2.41%"
"07/19/2021","485.03","485.03","485.03","485.03","","-3.44%"
"07/16/2021","502.32","502.32","502.32","502.32","","0.86%"
"07/15/2021","498.05","498.05","498.05","498.05","","0.83%"
"07/14/2021","493.93","493.93","493.93","493.93","","-0.35%"
"07/13/2021","495.65","495.65","495.65","495.65","","-0.11%"
"07/12/2021","496.22","496.22","496.22","496.22","","-2.70%"
"07/09/2021","509.98","509.98","509.98","509.98","","-2.92%"
"07/08/2021","525.31","525.31","525.31","525.31","","-1.79%"
"07/07/2021","534.88","534.88","534.88","534.88","","3.28%"
"07/06/2021","517.87","517.87","517.87","517.87","","-3.52%"
"07/05/2021","536.78","536.78","536.78","536.78","","-1.70%"
"07/02/2021","546.07","546.07","546.07","546.07","","-0.24%"
"07/01/2021","547.38","547.38","547.38","547.38","","0.80%"
"06/30/2021","543.06","543.06","543.06","543.06","","0.05%"
"06/29/2021","542.77","542.77","542.77","542.77","","0.85%"
"06/28/2021","538.21","538.21","538.21","538.21","","1.22%"
"06/25/2021","531.70","531.70","531.70","531.70","","0.95%"
"06/24/2021","526.69","526.69","526.69","526.69","","0.16%"
"06/23/2021","525.84","525.84","525.84","525.84","","-0.62%"
