"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2022","495.28","491.24","497.00","490.62","72.06K","0.83%"
"02/28/2022","491.18","491.46","493.59","489.28","63.30K","-0.06%"
"02/25/2022","491.46","485.78","495.22","485.30","70.77K","1.17%"
"02/24/2022","485.78","494.46","497.25","477.88","111.31K","-1.77%"
"02/23/2022","494.51","484.85","495.51","481.79","73.76K","1.99%"
"02/22/2022","484.85","492.41","492.94","479.52","83.22K","-1.54%"
"02/21/2022","492.41","485.34","494.98","485.25","63.38K","1.46%"
"02/18/2022","485.34","478.43","485.93","474.68","54.47K","1.45%"
"02/17/2022","478.42","477.58","481.82","475.73","42.11K","0.18%"
"02/16/2022","477.58","470.57","478.27","470.39","51.16K","1.49%"
"02/15/2022","470.57","466.60","471.04","464.23","33.41K","0.85%"
"02/14/2022","466.60","471.96","472.99","465.46","50.59K","-1.14%"
"02/11/2022","471.96","473.02","475.72","470.39","50.74K","-0.22%"
"02/10/2022","473.02","466.50","476.23","466.50","39.33K","1.40%"
"02/09/2022","466.50","459.39","467.56","455.48","47.37K","1.54%"
"02/08/2022","459.43","460.44","460.87","456.82","43.35K","-0.22%"
"02/07/2022","460.44","460.30","468.74","460.15","39.53K","0.15%"
"01/28/2022","459.76","455.29","460.17","450.68","48.51K","0.98%"
"01/27/2022","455.29","458.28","462.86","453.59","37.60K","-0.65%"
"01/26/2022","458.28","458.75","467.33","457.88","38.63K","0.22%"
"01/25/2022","457.26","446.10","457.31","439.13","51.38K","2.50%"
"01/24/2022","446.10","469.02","471.88","446.05","79.83K","-4.39%"
"01/21/2022","466.60","459.90","470.83","459.90","52.56K","1.48%"
"01/20/2022","459.79","458.53","462.30","442.96","53.97K","-0.16%"
"01/19/2022","460.53","477.05","477.05","456.93","72.14K","-3.51%"
"01/18/2022","477.26","506.74","508.92","472.06","57.16K","-6.28%"
"01/17/2022","509.25","539.23","550.62","509.25","92.90K","-5.61%"
"01/14/2022","539.49","531.76","541.72","524.44","45.85K","0.90%"
"01/13/2022","534.69","552.71","560.01","534.31","55.24K","-3.31%"
"01/12/2022","553.02","556.94","562.73","541.97","78.47K","-1.49%"
"01/11/2022","561.38","560.35","568.46","558.08","92.79K","0.16%"
"01/10/2022","560.47","572.88","580.96","560.06","108.09K","-2.17%"
"01/07/2022","572.88","563.96","573.04","562.71","85.86K","1.87%"
"01/06/2022","562.34","558.97","565.78","557.69","87.98K","0.60%"
"01/05/2022","558.97","550.75","559.98","550.75","83.58K","1.50%"
"01/04/2022","550.71","551.68","559.65","543.21","63.74K","-0.18%"
"12/31/2021","551.68","532.70","551.90","532.32","59.38K","3.47%"
"12/30/2021","533.18","528.80","533.47","528.57","74.59K","0.83%"
"12/29/2021","528.80","531.58","532.80","528.06","65.06K","-0.16%"
"12/28/2021","529.64","518.17","529.86","518.17","80.02K","2.21%"
"12/27/2021","518.17","512.78","518.83","512.66","51.86K","1.05%"
"12/24/2021","512.80","508.61","514.56","505.60","61.93K","0.82%"
"12/23/2021","508.61","522.25","523.21","506.73","103.68K","-2.61%"
"12/22/2021","522.25","525.82","529.22","520.64","84.83K","-0.68%"
